3.7,1
3.8,1
4.2,1
4.5,1
4.6,1
4.7,1
4.8,1
4.9,1
5.1,1
5.2,3
5.3,1
5.4,1
5.5,3
5.7,2
5.8,2
5.9,1
6,1
6.1,2
6.3,1
6.4,2
6.5,2
6.6,3
6.7,3
6.8,2
6.9,1
7,1
7.1,5
7.2,2
7.3,2
7.4,2
7.5,4
7.6,6
7.8,2
7.9,2
8.2,3
8.3,3
8.4,4
8.5,3
8.6,5
8.7,2
8.8,2
8.9,3
9,1
9.1,1
9.2,3
9.4,1
9.6,2
9.8,1
9.9,1
